image,lat_plonk,lon_plonk,lat_fractus,lon_fractus,distance_km
2543544889284786.jpg,89.86723327636719,0.7890855073928833,89.86723327636719,0.7890855073928833,0.0
2892185101048309.jpg,0.06870730221271515,0.7077921032905579,0.06870730221271515,0.7077921032905579,0.0
2942622436008388.jpg,89.82964324951172,1.586227297782898,89.82964324951172,1.586227297782898,0.0
2966527276924912.jpg,89.84426879882812,1.2922180891036987,89.84426879882812,1.2922180891036987,0.0
2856387054676572.jpg,89.8358154296875,1.18324875831604,89.8358154296875,1.18324875831604,0.0
2986828221560534.jpg,89.99495697021484,1.361851453781128,89.99495697021484,1.361851453781128,0.0
4062594090471685.jpg,89.955078125,1.2739815711975098,89.955078125,1.2739815711975098,0.0
1603598383164830.jpg,89.87980651855469,1.3706707954406738,89.87980651855469,1.3706707954406738,0.0
1869868436506708.jpg,89.70182800292969,0.7450591325759888,89.70182800292969,0.7450591325759888,0.0
1690597341330647.jpg,89.70638275146484,0.7933762073516846,89.70638275146484,0.7933762073516846,0.0
1516647095340950.jpg,0.4569304585456848,1.4700076580047607,0.4569304585456848,1.4700076580047607,0.0
2857645137807788.jpg,89.7894515991211,1.3616983890533447,89.7894515991211,1.3616983890533447,0.0
4111379182218933.jpg,89.95377349853516,0.9105837941169739,89.95377349853516,0.9105837941169739,0.0
5489534437755184.jpg,0.33184003829956055,0.45783644914627075,0.33184003829956055,0.45783644914627075,0.0
2832568053534425.jpg,0.15916591882705688,1.5446680784225464,0.15916591882705688,1.5446680784225464,0.0
1662023647317191.jpg,89.82707214355469,0.8589342832565308,89.82707214355469,0.8589342832565308,0.0
2972574519674180.jpg,0.006239801645278931,1.2218533754348755,0.006239801645278931,1.2218533754348755,0.0
4016331628447399.jpg,0.5390713810920715,1.174359679222107,0.5390713810920715,1.174359679222107,0.0
1569807043214935.jpg,89.88587951660156,1.141911506652832,89.88587951660156,1.141911506652832,0.0
3100786400242325.jpg,89.70011138916016,1.3456027507781982,89.70011138916016,1.3456027507781982,0.0
4432991993386913.jpg,89.4375228881836,1.1826837062835693,89.4375228881836,1.1826837062835693,0.0
3989530091127335.jpg,0.01962853968143463,1.3678122758865356,0.01962853968143463,1.3678122758865356,0.0
4067191030030826.jpg,89.59584045410156,1.07029390335083,89.59584045410156,1.07029390335083,0.0
4367785073240987.jpg,0.16955909132957458,0.708960771560669,0.16955909132957458,0.708960771560669,0.0
4261524837193820.jpg,89.8406753540039,0.9311650991439819,89.8406753540039,0.9311650991439819,0.0
4059328167460204.jpg,89.72138977050781,0.9526174068450928,89.72138977050781,0.9526174068450928,0.0
2780308265446769.jpg,0.13063938915729523,1.4939090013504028,0.13063938915729523,1.4939090013504028,0.0
1878037435704650.jpg,0.2087748795747757,0.3846397399902344,0.2087748795747757,0.3846397399902344,0.0
2536070816699770.jpg,89.72425079345703,0.9937983751296997,89.72425079345703,0.9937983751296997,0.0
4321505141216828.jpg,89.89222717285156,1.5636415481567383,89.89222717285156,1.5636415481567383,0.0
3999840513404588.jpg,0.3851376175880432,1.6314406394958496,0.3851376175880432,1.6314406394958496,0.0
3964774176936646.jpg,0.09099340438842773,1.6515380144119263,0.09099340438842773,1.6515380144119263,0.0
1984554465030953.jpg,89.8435287475586,0.7375136613845825,89.8435287475586,0.7375136613845825,0.0
1934332690057583.jpg,0.04011613130569458,1.1726140975952148,0.04011613130569458,1.1726140975952148,0.0
3028448854067989.jpg,0.01117795705795288,1.6480026245117188,0.01117795705795288,1.6480026245117188,0.0
4038506689572852.jpg,0.31781959533691406,0.9835395812988281,0.31781959533691406,0.9835395812988281,0.0
4170269756369722.jpg,89.93623352050781,0.7648593783378601,89.93623352050781,0.7648593783378601,0.0
4693498427334240.jpg,0.011538073420524597,1.0812307596206665,0.011538073420524597,1.0812307596206665,0.0
2566769166961062.jpg,89.80482482910156,0.9322699308395386,89.80482482910156,0.9322699308395386,0.0
3944948572219079.jpg,89.7582778930664,1.3166061639785767,89.7582778930664,1.3166061639785767,0.0
2623692111087728.jpg,0.026918694376945496,0.8693050146102905,0.026918694376945496,0.8693050146102905,0.0
5557021077704760.jpg,0.30073368549346924,1.8305130004882812,0.30073368549346924,1.8305130004882812,0.0
1561823090680616.jpg,0.1371748447418213,1.3191535472869873,0.1371748447418213,1.3191535472869873,0.0
2881879928737905.jpg,0.18975171446800232,0.7204492688179016,0.18975171446800232,0.7204492688179016,0.0
2558800124429855.jpg,0.27549853920936584,0.7585063576698303,0.27549853920936584,0.7585063576698303,0.0
4065334903532390.jpg,0.280044823884964,0.5394973754882812,0.280044823884964,0.5394973754882812,0.0
3016329155266420.jpg,89.73403930664062,1.1626249551773071,89.73403930664062,1.1626249551773071,0.0
1654035351455092.jpg,0.15284615755081177,0.590732991695404,0.15284615755081177,0.590732991695404,0.0
4215833091773350.jpg,0.39386945962905884,1.020815134048462,0.39386945962905884,1.020815134048462,0.0
2076356482504045.jpg,0.11261971294879913,1.4615166187286377,0.11261971294879913,1.4615166187286377,0.0
2808482902746526.jpg,89.79361724853516,1.3851511478424072,89.79361724853516,1.3851511478424072,0.0
3958085947602286.jpg,89.99481964111328,1.2153538465499878,89.99481964111328,1.2153538465499878,0.0
2011807928982671.jpg,0.1868704855442047,0.8278468251228333,0.1868704855442047,0.8278468251228333,0.0
3019240998308673.jpg,89.64677429199219,1.5504767894744873,89.64677429199219,1.5504767894744873,0.0
4073329136118843.jpg,89.91683197021484,1.5176457166671753,89.91683197021484,1.5176457166671753,0.0
4120044998056319.jpg,0.1549457162618637,0.7099350690841675,0.1549457162618637,0.7099350690841675,0.0
4562823220396002.jpg,0.24311625957489014,1.211815595626831,0.24311625957489014,1.211815595626831,0.0
4267291846622543.jpg,89.78927612304688,1.2691079378128052,89.78927612304688,1.2691079378128052,0.0
2964219980568872.jpg,0.11687599122524261,1.0136497020721436,0.11687599122524261,1.0136497020721436,0.0
4062077813827256.jpg,0.04884718358516693,0.8823666572570801,0.04884718358516693,0.8823666572570801,0.0
1938883882916224.jpg,0.13405272364616394,1.2678472995758057,0.13405272364616394,1.2678472995758057,0.0
2478758848935952.jpg,89.7733383178711,1.6826467514038086,89.7733383178711,1.6826467514038086,0.0
1987896811366199.jpg,89.76859283447266,0.8120919466018677,89.76859283447266,0.8120919466018677,0.0
2110439982430347.jpg,0.2510053515434265,1.1743690967559814,0.2510053515434265,1.1743690967559814,0.0
1923284467836766.jpg,0.04605378210544586,0.9915025234222412,0.04605378210544586,0.9915025234222412,0.0
2829324500729796.jpg,0.5270516276359558,0.9112992882728577,0.5270516276359558,0.9112992882728577,0.0
3946223265427543.jpg,0.16720567643642426,0.7231239676475525,0.16720567643642426,0.7231239676475525,0.0
4252304094781687.jpg,89.35945129394531,1.120374083518982,89.35945129394531,1.120374083518982,0.0
2985192255137454.jpg,89.91802978515625,1.1248366832733154,89.91802978515625,1.1248366832733154,0.0
2891151354481992.jpg,89.68406677246094,0.9999175071716309,89.68406677246094,0.9999175071716309,0.0
1916506805170011.jpg,0.19603711366653442,0.7619469165802002,0.19603711366653442,0.7619469165802002,0.0
1898493510327448.jpg,89.90946197509766,0.9789472818374634,89.90946197509766,0.9789472818374634,0.0
4231193753577752.jpg,89.87407684326172,1.2438260316848755,89.87407684326172,1.2438260316848755,0.0
5372642609475978.jpg,0.26824140548706055,0.45651474595069885,0.26824140548706055,0.45651474595069885,0.0
4455357477826000.jpg,0.0030659660696983337,1.1141448020935059,0.0030659660696983337,1.1141448020935059,0.0
3005426306343277.jpg,89.77392578125,1.1691491603851318,89.77392578125,1.1691491603851318,0.0
2892561541008378.jpg,89.68184661865234,1.0850026607513428,89.68184661865234,1.0850026607513428,0.0
4519112498118733.jpg,0.29533594846725464,1.1296296119689941,0.29533594846725464,1.1296296119689941,0.0
1635833049949274.jpg,89.85526275634766,0.7307478189468384,89.85526275634766,0.7307478189468384,0.0
2801624900168011.jpg,89.75637817382812,1.052093267440796,89.75637817382812,1.052093267440796,0.0
3031867690384037.jpg,89.77304077148438,0.9582240581512451,89.77304077148438,0.9582240581512451,0.0
1914557295386849.jpg,89.9740219116211,1.8384411334991455,89.9740219116211,1.8384411334991455,0.0
4519513421411443.jpg,0.7094396352767944,0.04820409417152405,0.7094396352767944,0.04820409417152405,0.0
4296632633700489.jpg,89.56182861328125,1.1936089992523193,89.56182861328125,1.1936089992523193,0.0
4065456633545676.jpg,89.57398223876953,1.1015058755874634,89.57398223876953,1.1015058755874634,0.0
2369582823188524.jpg,0.3361908793449402,0.9388244152069092,0.3361908793449402,0.9388244152069092,0.0
2620240238274288.jpg,0.32838982343673706,0.9693090319633484,0.32838982343673706,0.9693090319633484,0.0
2922331021420189.jpg,0.20386582612991333,1.199704647064209,0.20386582612991333,1.199704647064209,0.0
4241050479283736.jpg,0.2673565447330475,0.9939733743667603,0.2673565447330475,0.9939733743667603,0.0
2638396679790940.jpg,89.94278717041016,0.8689103126525879,89.94278717041016,0.8689103126525879,0.0
3752042138255078.jpg,89.70570373535156,1.0273380279541016,89.70570373535156,1.0273380279541016,0.0
4508105389204147.jpg,89.95902252197266,0.917919933795929,89.95902252197266,0.917919933795929,0.0
5355969864477979.jpg,89.91804504394531,1.1347931623458862,89.91804504394531,1.1347931623458862,0.0
4104118122967270.jpg,0.4793071448802948,1.0449600219726562,0.4793071448802948,1.0449600219726562,0.0
2874540396142246.jpg,89.99554443359375,1.1690754890441895,89.99554443359375,1.1690754890441895,0.0
2980789838856418.jpg,89.89427185058594,1.06781005859375,89.89427185058594,1.06781005859375,0.0
2940654266209435.jpg,0.06836225092411041,1.2874606847763062,0.06836225092411041,1.2874606847763062,0.0
4140691752678287.jpg,89.59318542480469,1.374929666519165,89.59318542480469,1.374929666519165,0.0
2886372938269488.jpg,0.026430189609527588,1.3919188976287842,0.026430189609527588,1.3919188976287842,0.0
4463904736970555.jpg,89.94206237792969,1.4460968971252441,89.94206237792969,1.4460968971252441,0.0
1954929724682673.jpg,89.76488494873047,1.208214282989502,89.76488494873047,1.208214282989502,0.0
3967207120065943.jpg,89.74103546142578,1.1431258916854858,89.74103546142578,1.1431258916854858,0.0
1916264591864929.jpg,89.94004821777344,0.5933564901351929,89.94004821777344,0.5933564901351929,0.0
4034354983299711.jpg,0.4275256395339966,1.1903562545776367,0.4275256395339966,1.1903562545776367,0.0
4053851137991579.jpg,89.81949615478516,1.3991951942443848,89.81949615478516,1.3991951942443848,0.0
5876023619082374.jpg,89.97040557861328,1.2291160821914673,89.97040557861328,1.2291160821914673,0.0
4636119889737524.jpg,89.91698455810547,0.9952566623687744,89.91698455810547,0.9952566623687744,0.0
3064758783662998.jpg,89.8235092163086,1.237868070602417,89.8235092163086,1.237868070602417,0.0
2603904236580501.jpg,89.60723114013672,1.2237972021102905,89.60723114013672,1.2237972021102905,0.0
4021619741298871.jpg,0.1562633216381073,1.2082504034042358,0.1562633216381073,1.2082504034042358,0.0
2861449574119070.jpg,89.76659393310547,0.44319474697113037,89.76659393310547,0.44319474697113037,0.0
4312917102061435.jpg,0.14601337909698486,1.1886718273162842,0.14601337909698486,1.1886718273162842,0.0
2301731269971694.jpg,89.76853942871094,1.278473973274231,89.76853942871094,1.278473973274231,0.0
1540788629457418.jpg,89.98056030273438,0.9546012282371521,89.98056030273438,0.9546012282371521,0.0
2988699708120363.jpg,0.27260076999664307,1.14639413356781,0.27260076999664307,1.14639413356781,0.0
4093819984009222.jpg,0.10828014463186264,1.0188945531845093,0.10828014463186264,1.0188945531845093,0.0
1910407295800270.jpg,0.060422807931900024,0.8834815621376038,0.060422807931900024,0.8834815621376038,0.0
4279311502088670.jpg,89.76473999023438,1.1039302349090576,89.76473999023438,1.1039302349090576,0.0
4169724069745371.jpg,89.80986022949219,0.70485520362854,89.80986022949219,0.70485520362854,0.0
2222601054537104.jpg,89.97747039794922,1.5827782154083252,89.97747039794922,1.5827782154083252,0.0
4120486831306504.jpg,0.20443150401115417,1.067194938659668,0.20443150401115417,1.067194938659668,0.0
3975766595809880.jpg,0.15694093704223633,1.5864918231964111,0.15694093704223633,1.5864918231964111,0.0
1938276519657532.jpg,89.7688217163086,1.145509958267212,89.7688217163086,1.145509958267212,0.0
4226887887342869.jpg,89.63218688964844,1.249398946762085,89.63218688964844,1.249398946762085,0.0
2871121799814203.jpg,0.6343002319335938,1.0822067260742188,0.6343002319335938,1.0822067260742188,0.0
3982675661808129.jpg,89.98831176757812,1.1411908864974976,89.98831176757812,1.1411908864974976,0.0
5847295238644349.jpg,89.6168212890625,0.4033730924129486,89.6168212890625,0.4033730924129486,0.0
4535678736461122.jpg,89.84637451171875,0.916719377040863,89.84637451171875,0.916719377040863,0.0
2806885019623033.jpg,89.71949768066406,0.9252148866653442,89.71949768066406,0.9252148866653442,0.0
