filename,gt_lat,gt_lon,plonk_lat,plonk_lon,plonk_error_km,fractus_lat,fractus_lon,fractus_error_km
764215884291420.jpg,41.395993328918,-5.1422719766709,41.2836438604456,-5.1099764258836,12.780332900092771,41.39649963378906,-5.1420159339904785,0.060213474717365455
199093302037805.jpg,41.289678434589,-4.327267901099,41.2363969371796,-4.2515783731278,8.667473611494092,41.28965377807617,-4.327149391174316,0.010274073146607604
4252088971509081.jpg,41.02898902432,-4.1413488456085,41.1801806088436,-4.5197972580398,35.889903227620785,41.02968215942383,-4.140904903411865,0.08559793243989515
285353796653122.jpg,41.288346569051,-4.6758456407257,41.2836438604456,-5.1099764258836,36.27739699051415,41.34641647338867,-4.551529884338379,12.226332878033995
1921161284978547.jpg,41.063171340779,-3.8877688720535,41.1686899542932,-4.38474108631464,43.25410179947678,41.063880920410156,-3.8347043991088867,4.449568802466628
466544041298296.jpg,41.539255428129,-4.6924496667815,41.38948546602641,-4.45534701190788,25.839389218748348,41.55866622924805,-4.625701904296875,5.959168160958611
475537613669054.jpg,41.410417204766,-4.9638060420321,41.35854117747179,-4.82988438197664,12.574061645922145,41.4106559753418,-4.9638991355896,0.02766187107658221
547138909702902.jpg,41.401072324237,-5.1397484610203,41.4413983593128,-5.2393819984929,9.440468848689893,41.40113067626953,-5.139718532562256,0.006952066699358113
569211890782557.jpg,41.294577949449,-4.9012161442151,41.372763823490196,-4.9872698587932,11.278594463028442,41.29454803466797,-4.901267051696777,0.0053993299568381465
1425726552169460.jpg,41.204347259218,-4.1428281025284,41.2478980623304,-4.31265657709362,15.005851283996785,41.618408203125,-4.790254592895508,70.95659233437198
2745610299082903.jpg,41.365410700218,-5.1659260000183,41.2836438604456,-5.1099764258836,10.222226142842963,41.3657112121582,-5.16576623916626,0.03597699501841992
1561889344015498.jpg,41.409910847668,-5.1324177272629,41.2402121969204,-4.56899255926308,50.6914451404299,41.40286636352539,-5.138199329376221,0.9198265360478233
3623862811267602.jpg,41.254807258953,-3.8760321883083,41.2080411588738,-4.2439401426243,31.202482527435848,41.25485610961914,-3.876041889190674,0.005492145818185524
1747961422073543.jpg,41.44567860665,-5.0900649360012,41.44929646046519,-5.005738077446599,7.039941932742376,41.44846725463867,-5.089028835296631,0.3218840141591226
1321153734948549.jpg,41.33632317765,-5.1889973137066,41.3709156312754,-4.7689308711438,35.27244860314044,41.15506362915039,-5.454463958740234,29.98052381952945
686774752615189.jpg,41.4126816,-4.3220900999978,41.325955354433795,-4.93499023404468,52.04632571454361,41.41278839111328,-4.321690082550049,0.03540883116485073
24610155511950635.jpg,41.543223582649,-5.327565096079,41.485071493770796,-5.24240281675184,9.596404962291945,41.54322814941406,-5.327529430389404,0.00301138130467514
548526189620102.jpg,41.02298364194,-3.9597540107518,41.176948130373596,-4.5255676298235805,50.407140813489015,41.022361755371094,-3.960953950881958,0.12212733938145984
2899935216828416.jpg,41.405512763451,-4.3276479804245,41.3481219331628,-4.38096638326264,7.779216455529083,41.40548324584961,-4.327596187591553,0.005425110594278126
529149251433749.jpg,41.654816243536,-5.1922279856213,41.4803964142718,-5.075282001156721,21.698054618612176,41.65458297729492,-5.1921539306640625,0.026657735431867367
1894388454053150.jpg,41.414029448941,-5.1273771715071,41.4413983593128,-5.2393819984929,9.821561349183758,41.41306686401367,-5.128877639770508,0.16465982612885374
822579758385753.jpg,41.266484635461,-5.2660984518947,41.2836438604456,-5.1099764258836,13.18569062695537,41.266658782958984,-5.265844345092773,0.028740828541622892
187755889838914.jpg,41.446452015762,-4.6649223109057,41.471762567695,-4.74791021738316,7.466352029909759,41.343318939208984,-4.689020156860352,11.642712353686836
1003926544447709.jpg,41.123211546834,-4.2636915840345,41.255270606816005,-4.37723519662306,17.49000900037561,41.12320327758789,-4.2637529373168945,0.005220734307410472
1953087545459201.jpg,41.525079544456,-5.2433154306886,41.491401325312594,-5.23494036965066,3.8092293696121327,41.525047302246094,-5.2431640625,0.013101164911106777
1481026925581866.jpg,41.306713872166,-5.2282113393939,41.4413983593128,-5.2393819984929,15.005209914707764,41.3068733215332,-5.228303909301758,0.019342651965549126
133640698802761.jpg,41.10066420958,-5.3004979409722,41.116631042462004,-4.66104027189366,53.60394365572457,41.100528717041016,-5.300583362579346,0.016679878910720102
1109927074409648.jpg,41.118638827954,-3.9039518115216,41.1626545937778,-4.5285954499218395,52.536361399776034,41.11869812011719,-3.9041686058044434,0.019320280301393412
413424230044807.jpg,41.000934536671,-4.3192612784394,41.33472532751939,-4.419445764756601,38.051419541600026,41.000980377197266,-4.319424152374268,0.014587681259921582
921399348640391.jpg,41.30569839063,-4.400117741724,41.1801806088436,-4.5197972580398,17.173342863987017,41.30548858642578,-4.400338172912598,0.029719876124319
1146750869163884.jpg,41.10198406858,-5.2997400601084,41.2504797752694,-5.116856323699099,22.515165887517295,41.10186767578125,-5.299809455871582,0.01418848868454728
5125111340849273.jpg,41.094096872032,-4.7466813948346,41.2213632450686,-4.64120024090608,16.680630067072496,41.1685905456543,-4.8009514808654785,9.448421364847645
1327955221796017.jpg,41.191100939326,-4.0583185017939,41.1801806088436,-4.5197972580398,38.63700138246528,41.191192626953125,-4.058409214019775,0.012710501754394981
737616343584995.jpg,41.54009967861,-4.6894408023595,41.340850284923405,-4.577221679153119,24.049281341589783,41.5400505065918,-4.689611434936523,0.015217688115706429
1708362939354529.jpg,41.525296234518,-5.0425661908671,41.4722778948926,-4.9032717797401,13.012716600507714,41.50517654418945,-5.051453590393066,2.356406518445793
705668152462516.jpg,41.096045938487,-4.7480915965072,41.247311027998606,-4.46223829419698,29.24670932184716,41.096656799316406,-4.748566150665283,0.07870901844948917
1893131397802142.jpg,41.287638603557,-3.9959593344786,41.3657199977176,-4.24149755461794,22.26560385873003,41.287689208984375,-3.996063232421875,0.010345171998214407
453223069449636.jpg,41.210465287725,-4.5630284447204,41.3889260777634,-4.9035646751695,34.68478893458176,41.208831787109375,-4.559332847595215,0.3585567490881589
127637946051858.jpg,41.330033395828,-4.9253170394115,41.3427691831858,-4.614840427789639,25.96036972517556,41.33009719848633,-4.925619602203369,0.026240708952424186
463625424704697.jpg,41.206934317868,-4.8288567335078,41.243652525899805,-4.830517251676939,4.085239547167572,41.204708099365234,-4.826633930206299,0.30960765795646766
920926318844098.jpg,41.148351765427,-4.4495680844587,41.39043108638221,-4.5201873415140605,27.55744163198203,41.111724853515625,-3.727321147918701,60.62790891457015
754116993869765.jpg,41.417917992042,-4.965312950718,41.2511279456696,-4.74049648560864,26.387349815779118,41.417179107666016,-4.96536922454834,0.0822940858717904
610231760765132.jpg,41.631797129903,-5.186349136293,41.220127612508804,-4.79823577632596,56.05793825639586,41.632633209228516,-5.186881065368652,0.10294368669781308
100658989062257.jpg,41.529656365944,-4.764922589877,41.4546208814422,-4.7001349591818,9.936486099602417,41.52919387817383,-4.765114784240723,0.053857419694646906
2107742459396991.jpg,41.070345904417,-5.3974788741289,41.2569437811446,-4.66469967285368,64.75565275263624,41.070770263671875,-5.39772367477417,0.051455925373260776
1272118360089459.jpg,41.244068903802,-3.8422972630177,41.2615234254308,-4.28307862495502,36.89912389356504,41.244075775146484,-3.8423893451690674,0.007736658353734753
1500306220320239.jpg,41.190393399433,-5.3520815050511,41.290875292582996,-4.42656030200676,78.18742041731001,41.177215576171875,-5.362057209014893,1.6864314185411782
1902021513884885.jpg,41.051354598957,-4.1327252233981,41.1801806088436,-4.5197972580398,35.44907314477674,41.05026626586914,-4.132595062255859,0.12150832524423351
2678148299143287.jpg,41.285361890414,-4.6866619706864,41.3203409042312,-4.98734893771596,25.416668410363634,41.285369873046875,-4.6866135597229,0.004141247158440628
1273367797614668.jpg,41.270766641109,-4.8852121890175,41.2460753954388,-4.61927382961686,22.398682689872917,41.1563835144043,-4.794207572937012,14.822801851195038
568938357418920.jpg,41.303073038595,-4.6518385247136,41.2836438604456,-5.1099764258836,38.33613173547785,41.176273345947266,-4.9357404708862305,27.609690476987357
1094702471015929.jpg,41.488983700706,-5.02446820629,41.3521237736764,-4.911251858584181,17.90835382852511,41.25783920288086,-5.275546550750732,33.159085544735824
1563518067770671.jpg,41.207551904951,-3.7345354396875,41.255270606816,-4.37723519662306,54.0066424797434,41.39885711669922,-5.140866279602051,119.3835441207127
1153932239375465.jpg,41.152139587219,-4.114427560466,41.2350165096522,-4.40284788254432,25.8326314381367,41.152584075927734,-4.114646911621094,0.052726692514747014
1764818957358933.jpg,41.199992633617,-4.2636318330085,41.2235873333048,-4.54098056040786,23.34798858619275,41.20030212402344,-4.263519763946533,0.0356681975842788
1053428099940901.jpg,41.170341780904,-4.1217919493099,41.1444997004686,-4.529674925321159,34.26826398276214,41.17256164550781,-4.121448516845703,0.2485058491064411
485936869526390.jpg,41.1092731585,-5.2986484068573,41.0677680925626,-4.8052730686383,41.60504963918385,41.10911560058594,-5.298649787902832,0.017520022767638952
928356848775540.jpg,41.489910783232,-4.6114200599418,41.337755550179,-4.48442491413386,19.95999681638742,41.48988342285156,-4.611433029174805,0.0032284267481166103
1373502584780470.jpg,41.154004818264,-4.7923635738819,41.2228647154516,-4.5792895193645204,19.404479670959223,41.152870178222656,-4.791493892669678,0.14566983891232965
649960687097753.jpg,41.245770966504,-3.8492710150693,41.2223286540048,-4.885143251881161,86.65955544573629,41.245765686035156,-3.849245309829712,0.002227882986982275
937571471491926.jpg,41.191145142168,-4.2668971867261,41.221363245068595,-4.64120024090608,31.492707574297555,41.191341400146484,-4.266814231872559,0.022900230600278227
301503859265531.jpg,41.489115114837,-4.6143619317059,41.2315784977478,-4.7858133181542,32.012767032942044,41.48908615112305,-4.614601135253906,0.020182859169049105
219065926342873.jpg,41.119170592175,-5.1831666157501,41.2170484889822,-5.0450247889143,15.879521867792874,41.119014739990234,-5.183149337768555,0.01739030592590625
2284862284991701.jpg,41.622530976292,-4.3543636345558,41.37182723087021,-5.0332380913063,63.03785818583738,41.569095611572266,-4.592076301574707,20.641088670389266
24574636828811417.jpg,41.543923472737,-5.2990304087412,41.491401325312594,-5.23494036965066,7.910779573244284,41.543922424316406,-5.299030303955078,0.00011690477017406828
490210985518122.jpg,41.403994624036,-5.1377406627858,41.4413983593128,-5.2393819984929,9.440354107910203,41.40366744995117,-5.137941837310791,0.040062898519655055
320384462814404.jpg,41.140858390982,-4.9636204076399,41.2836438604456,-5.1099764258836,20.048923309412306,41.14056396484375,-4.963846206665039,0.037806798000471646
399205189747718.jpg,41.432814717179,-4.4366379699265,41.4612171778044,-4.846795751076341,34.3314430634833,41.4328498840332,-4.436547756195068,0.008476636910553807
1503314027679347.jpg,41.507355232012,-5.0858727348501,41.491401325312594,-5.23494036965066,12.54059027727376,41.507362365722656,-5.085963726043701,0.007618301429814624
141061661379933.jpg,41.03467655536,-4.7140965642706,41.1878147043622,-4.48561579088396,25.61956435705966,41.03526306152344,-4.714355945587158,0.06874957036407661
548411456142028.jpg,41.207189125786,-4.8292908345866,41.285311974684,-4.78764736216006,9.358596522705577,41.207130432128906,-4.829136371612549,0.014476339055582557
831757705071926.jpg,41.002543660228,-4.0110780880259,41.2800368665558,-4.54983520480678,54.657662270140996,41.00251770019531,-4.011152267456055,0.006861621391027015
524830971866905.jpg,41.406456397055,-5.1359983875164,41.4492964604652,-5.005738077446599,11.858959783874303,41.4063720703125,-5.136261463165283,0.02386026329263297
295182722217975.jpg,41.608785404619,-5.1447629639523,41.2290947475498,-4.568081999321221,63.99013334335363,41.60871124267578,-5.144569396972656,0.0180829725791921
1635516647295598.jpg,41.584442382284,-5.1102719601441,41.3697767144022,-4.86314152496018,31.522070181094488,41.18515396118164,-3.7681260108947754,120.45209163650942
1448533576187777.jpg,41.143401901289,-3.9104430377063,41.279600679591006,-4.541841332584239,54.944727144735005,41.144351959228516,-3.910437822341919,0.10564252556674894
307066947544784.jpg,41.653156898217,-5.191845423766,41.356628379972605,-4.67178214046834,54.430831148241374,41.64703369140625,-5.189444065093994,0.7095012386603404
370329876169193.jpg,41.078988219004,-4.7334397587906,41.3077158212552,-4.64557920720356,26.474528407614685,41.07883071899414,-4.733092308044434,0.0339833266479309
1237987296620921.jpg,41.036657533555,-3.92386566133,41.180873827533006,-4.48782107428726,49.89591787077892,41.039695739746094,-3.917323112487793,0.6443894383493719
4016151091798927.jpg,41.182169729198,-4.2700431657741,41.3533594062362,-4.7542163231643,44.719747434740896,41.1818733215332,-4.270165920257568,0.03452293322703038
135837428567274.jpg,41.302001629018,-4.6535797763755,41.2836438604456,-5.109976425883599,38.18464958824384,41.30192184448242,-4.653709888458252,0.014029862989557582
162486695730675.jpg,41.396568804807,-5.1418025664564,41.4413983593128,-5.2393819984929,9.542135329614709,41.39628219604492,-5.1419358253479,0.03375228123808709
1167866311299917.jpg,41.260661605408,-3.9301391248512,41.3117308501394,-4.39002647590106,38.84291685183559,41.14375686645508,-3.7049129009246826,22.891746682927913
2669004693397362.jpg,41.171526131005,-5.3762867801939,41.4413983593128,-5.2393819984929,32.11345645445294,41.18330383300781,-5.362333297729492,1.7546802756757292
663916361330304.jpg,41.166545863053,-5.2025544233145,41.093354012272,-4.83938299458638,31.487084771304882,41.16682815551758,-5.20266056060791,0.03262259646677389
698247867570613.jpg,41.216627602729,-5.2210901978649,41.1800874733966,-5.1678038532547,6.0319998303003555,41.216678619384766,-5.221011638641357,0.008680906419575623
1972831752872526.jpg,41.597125921227,-5.1226547516612,41.3077158212552,-4.64557920720356,51.15134421693122,41.59684371948242,-5.122438430786133,0.036169638250764
224501156446770.jpg,41.492017167783,-4.7770778759037,41.262897453959404,-4.416487200366939,39.42440377917506,41.49149703979492,-4.7773213386535645,0.06128752183163003
186377943344474.jpg,41.005462340458,-5.3972095931621,41.3219016281678,-4.49050541478834,83.65992130279993,41.00541687011719,-5.397240161895752,0.005669537800439808
1700789576975541.jpg,41.114293979125,-5.4895719451521,41.2836438604456,-5.1099764258836,36.92217456961209,41.11627960205078,-5.489386081695557,0.22133952889466152
1677870722400066.jpg,41.167830679027,-4.4739815066637,41.2848457957966,-4.60140629183278,16.818537907700886,41.30222702026367,-4.6530561447143555,21.155503828392394
1179204773360058.jpg,41.439619281037,-4.9753461508296,41.382491029404804,-4.938281977633819,7.064456925590802,41.44290542602539,-4.976726531982422,0.3830906752741095
2614802282148906.jpg,41.18421264914,-4.7970077197679,41.2504797752694,-5.1168563236991,27.74914568676728,41.184486389160156,-4.797009468078613,0.030438853081073886
1008382743438448.jpg,41.352727764761,-5.1702275650034,41.4413983593128,-5.2393819984929,11.423121567121209,41.39469909667969,-5.142818927764893,5.197251951626827
296809558656635.jpg,41.045871776059,-5.3874501008404,41.1560570350048,-4.51874896104094,73.8131131280917,41.04586410522461,-5.387381076812744,0.005850961319734414
813273943519229.jpg,41.44093329209,-4.6654219022334,41.296697409080004,-4.43488870495834,25.046233324543376,41.437015533447266,-4.666425704956055,0.44359817555745623
1559089321307617.jpg,41.640548273011,-4.6757211381028,41.3087184796882,-4.95164521987714,43.47284873341131,41.15749740600586,-3.741694688796997,94.62759203813486
514644663222887.jpg,41.219443318092,-4.8414438461857,41.270328511477004,-4.74862056881948,9.604346551708131,41.219600677490234,-4.841780185699463,0.03312911178483764
1756386068267089.jpg,41.296987066056,-4.0159938038781,41.2584999629024,-4.24297046517748,19.444160466812562,41.19170379638672,-3.993598699569702,11.85575624332048
1491815622100074.jpg,41.7428243802,-4.6608027135667,41.4492964604652,-5.0057380774466,43.45150925189072,41.74052047729492,-4.664419651031494,0.3945689211127322
3753658628276321.jpg,41.512653064935,-5.1706651091093,41.4492964604652,-5.0057380774466,15.440069758571237,41.51264953613281,-5.170578956604004,0.007184109163020774
353558946723049.jpg,41.147856508392,-5.1936004038094,41.21448590297099,-5.0583393939153,13.528840955638454,41.147979736328125,-5.193663597106934,0.014688464367550044
541201500198050.jpg,41.232060750785,-4.8540976371019,41.3054795581348,-4.90930745684824,9.377578164026264,41.33275604248047,-4.932250022888184,12.962021008782674
528369221661219.jpg,41.220248676182,-4.4324337079096,41.2508188237406,-4.506923758457161,7.095975484494021,41.21925735473633,-4.432241439819336,0.11139676501083766
516592836366994.jpg,41.193173633793,-4.4439810703197,41.4022197282758,-4.614273183774399,27.25264022977374,41.19325256347656,-4.443854331970215,0.013765409549612606
4272817059444789.jpg,41.439729261174,-5.0929698295207,41.2836438604456,-5.1099764258836,17.41384290961298,41.32894515991211,-5.193811893463135,14.917409162333913
1888500195056359.jpg,41.107967575945,-3.7301934206628,41.2133368998218,-4.298309473824,48.98168031009967,41.275997161865234,-4.093674659729004,35.69479286202054
1209320999523247.jpg,41.598744385013,-4.6555088195389,41.4221435669286,-5.1825934008003,48.081298874284194,41.59794998168945,-4.651837348937988,0.3178178931318008
1611451472900611.jpg,41.0540996,-4.133038,41.1731889469898,-4.21155292556936,14.785758835808926,41.05756759643555,-4.133488178253174,0.3874666375005313
4296203433826262.jpg,41.381706861645,-5.1523134684622,41.4413983593128,-5.2393819984929,9.837510330348147,41.38078689575195,-5.152839660644531,0.1113181333374381
308414867331911.jpg,41.408762473839,-4.963111917135,41.4803964142718,-5.075282001156721,12.282508863874236,41.4095344543457,-4.963441848754883,0.09014237836836264
3952041854886049.jpg,41.561453865593,-4.8670776448258,41.2836438604456,-5.1099764258836,36.938203301812905,41.561641693115234,-4.866781711578369,0.03228685564685953
1196662291454643.jpg,41.226201651959,-4.8488138299888,41.2252329040312,-4.47281383250908,31.44573049546726,41.21185302734375,-4.83410120010376,2.0149205402974593
465047201425048.jpg,41.197057886433,-4.7725559346205,41.1862039991366,-5.16307304858522,32.69893570232102,41.19698715209961,-4.7727437019348145,0.01756911408556913
152241860128506.jpg,41.151269189375,-4.9555734740029,41.2836438604456,-5.1099764258836,19.581827566103748,41.15091323852539,-4.955846786499023,0.04571907877781147
2036137803482957.jpg,41.234701644978,-3.7612740288185,41.36309028234,-4.24611316967224,42.94486078628293,41.16579818725586,-4.1211018562316895,31.06441666844985
1990456535074238.jpg,41.503215092399,-5.0205069545097,41.4725296348984,-5.252632945325381,19.633839477853694,41.5031623840332,-5.020503520965576,0.0058678734984983945
1514026649502899.jpg,41.264323869975,-4.8807640780797,41.2252329040312,-4.47281383250908,34.38350738087176,41.26325607299805,-4.8799638748168945,0.1362757145257992
1978755799563979.jpg,41.216751087065,-3.790027065745,41.194314434780196,-4.235909384632779,37.38476275046797,41.2171630859375,-3.789710521697998,0.05291287389682759
1512435143529250.jpg,41.298446788716,-3.7467284728492,41.379403386064,-4.636989496601899,74.86792977847004,41.06578826904297,-3.8208909034729004,26.604514146543476
272111511448592.jpg,41.076658468315,-4.4020237907311,41.4575626688152,-4.84556148793096,56.28593789492701,41.563323974609375,-4.6669697761535645,58.463251762176355
529210443569540.jpg,41.153026063845,-4.0091703911041,41.3117308501394,-4.3900264759010605,36.410746325530994,41.15713882446289,-3.670250177383423,28.37878398491609
1189193604863302.jpg,41.604791170791,-4.6636245901625,41.3942102954368,-5.088474010986181,42.42816127106659,41.4084358215332,-4.332128524780273,35.19516441018104
466148551137300.jpg,41.308743720522,-4.6427401417205,41.2836438604456,-5.1099764258836,39.133287922560065,41.30866241455078,-4.64288330078125,0.014990558301608501
373162130690150.jpg,41.548167899591,-4.7867778770225,41.497931459243205,-5.13198932399656,29.276828967743143,41.548126220703125,-4.786725044250488,0.006388184146215175
1099926247953545.jpg,41.266987415295,-3.9466599274423,41.2508188237406,-4.50692375845716,46.86652093277268,41.266639709472656,-3.9452428817749023,0.12458664904493377
1454297279174017.jpg,41.539561879906,-5.3577144307858,41.4636083784158,-5.2625696503292,11.580598124052543,41.53951644897461,-5.3580803871154785,0.030874341352661695
1953757225007700.jpg,41.173642436342,-3.6387013770358,41.2621392633008,-4.10838655354288,40.49896587154267,41.058990478515625,-3.896953821182251,25.11112248158615
1957769827696931.jpg,41.522685226591,-5.2355417560833,41.3259553544338,-4.9349902340446805,33.2639661438832,41.52790451049805,-5.271249294281006,3.0286888505123155
469307210961243.jpg,41.568321684327,-4.5934213509707,41.2270663622742,-4.45881042076364,39.572178329112404,41.57331848144531,-4.585298538208008,0.8748259797300929
1363240954060560.jpg,41.355482954851,-4.9557309151494,41.3886099626462,-4.5672791062294795,32.62273312419846,41.164703369140625,-5.41539192199707,43.88929387357844
1555055218763307.jpg,41.628481705492,-5.1813852823493,41.223008815795005,-4.5730335130073,67.86333594965426,41.628292083740234,-5.180816650390625,0.051751770537858774
1537226733864801.jpg,41.233373903578,-4.8553033239472,41.271944311531,-4.53128021752058,27.424891815143535,41.23310852050781,-4.855042457580566,0.036696814830141956
1720376021886473.jpg,41.044410875659,-4.1322865622656,41.1476030272804,-4.17744299962128,12.082279699638494,41.04422378540039,-4.132400035858154,0.022876729656534117
543552703470851.jpg,41.113354410318,-5.2090094190743,41.2836438604456,-5.1099764258836,20.668818557410777,41.11333084106445,-5.209187030792236,0.015108534250184269
1370089650792695.jpg,41.029318190893,-4.141212655937,41.2508188237406,-4.506923758457161,39.30034447575796,41.02857971191406,-4.141427040100098,0.08406121173829484
1681384929221276.jpg,41.324601033709,-3.6327611567404,41.3472217288484,-4.42909330436856,66.53369258499646,41.32453155517578,-3.6327426433563232,0.007878822108372178
1614464876606946.jpg,41.563169391429,-5.4789993621177,41.491401325312594,-5.23494036965066,21.827770661309355,41.562889099121094,-5.478616714477539,0.044552339738033304
286344996515362.jpg,41.139685858311,-4.5915664806736,41.2322179441784,-4.40806527048302,18.484266480515394,41.139869689941406,-4.59137487411499,0.02598647515907419
1775635632840959.jpg,41.414216109419,-4.1679599580229,41.2975302312404,-4.56539014346866,35.61877904610567,41.28169631958008,-3.905076265335083,26.432685403551304
653973525679404.jpg,41.336647942759,-4.591014545402,41.2836438604456,-5.1099764258836,43.744439286287886,41.334808349609375,-4.595668792724609,0.4391383419374024
173335731326744.jpg,41.339777462179,-4.6885619053519,41.351338825114006,-4.4226741578277995,22.23306767470465,41.339317321777344,-4.688491344451904,0.051503279960315805
505845495705446.jpg,41.246166947776,-3.7081902661892,41.15605703500479,-4.51874896104094,68.54998069082075,41.22814178466797,-4.11176872253418,33.80554201075098
1727415821340463.jpg,41.543947539268,-5.3222358832485,41.4636083784158,-5.262569650329199,10.222138974442352,41.54395294189453,-5.322270393371582,0.0029342103854174996
8692687694176251.jpg,41.294063240352,-4.0097653880576,41.258499962902405,-4.24297046517748,19.885434445709187,41.1392822265625,-3.681187152862549,32.4275930633874
605162178479637.jpg,41.064518676248,-3.8491133545121,41.181998740936606,-4.3049134212113405,40.35198736670682,41.06450653076172,-3.848813533782959,0.025172529578073352
1734929070024164.jpg,43.690905540173,0.47701133577107,41.419993224376,-5.28639260233638,535.189235157121,50.655521392822266,-4.76502799987793,869.3781427615802
572177375528959.jpg,41.402721457489,-4.3218229019787,41.254823899972,-4.3165582077349,16.451332463415365,41.29738998413086,-3.6700639724731445,55.650331221656124
1634202614009994.jpg,41.119343652716,-3.7204606001756,41.138840052026595,-4.2560298576408995,44.90904895384901,41.27756881713867,-3.6883511543273926,17.797760225862238
640262698875766.jpg,41.034843816511,-4.1395139248003,41.256505094232,-4.11891078283756,24.7079118881058,41.03471374511719,-4.139435291290283,0.015896105037498283
712506227198743.jpg,41.326673534092,-5.0710520777214,41.2909013815198,-4.56186442752782,42.71569555203523,41.32646560668945,-5.070664882659912,0.039748008002057404
2887944881533772.jpg,41.240104991506,-5.3013076801769,41.4160693223166,-4.9597067780568205,34.589791235187064,41.23966979980469,-5.301772594451904,0.06207113458835955
1508700030488869.jpg,41.508282183997,-5.109656893677,41.4492964604652,-5.0057380774466,10.86123556322635,41.50828552246094,-5.109675884246826,0.001624321713772399
734793153865790.jpg,41.114707508526,-5.2984276777348,41.2504797752694,-5.116856323699099,21.420023117896477,41.11466979980469,-5.298449993133545,0.004590884650613248
1614028285458509.jpg,41.503111924009,-5.4686106769035,41.392023719890595,-4.91694781006526,47.60994203051351,41.50307083129883,-5.468110084533691,0.04193705069877389
1541790122879124.jpg,41.064054668934,-5.2019413172592,41.2322179441784,-4.40806527048302,69.05170415119571,41.06394958496094,-5.201891899108887,0.012397589748686363
835932990602601.jpg,41.023659645937,-4.6134388524301,41.2098119875306,-4.6869997983068,21.596997180435775,41.023109436035156,-4.613162040710449,0.06543936026492964
1826960954152318.jpg,41.589961596309,-4.5363195311543,41.4413983593128,-5.2393819984929,60.82300994944163,41.59152603149414,-4.530241012573242,0.534603610097216
298219875180985.jpg,41.113888809936,-5.2636985842114,41.2504797752694,-5.1168563236991,19.537090768443157,41.11386489868164,-5.263528823852539,0.014468031381574561
848655643052223.jpg,41.635600352287,-5.1878798650848,41.24487431896281,-4.58295486264552,66.55992563069067,41.63585662841797,-5.187889575958252,0.02850803078542037
1503120347373317.jpg,41.542224760432,-5.3364895044927,41.4636083784158,-5.2625696503292,10.691660172893572,41.54222106933594,-5.336521625518799,0.0027046199423945223
333882274752200.jpg,41.070992079784,-4.2126785815575,41.2004861975772,-4.68809474618952,42.33827032719137,41.07075500488281,-4.212459564208984,0.032125137809129845
128746352532238.jpg,41.194085500414,-4.6621040663777,41.2098119875306,-4.6869997983067995,2.719588580545393,41.1943244934082,-4.662136077880859,0.026709448690738394
